# schema_version: 1
# lap: 4
# driver: 0821
# phase: baseline
# setup: apex-study-v1
# source: torcs:telemetry.csv | car: Player | race_lap: 4 | measured_lap_time: 122.980
# sector: derived as thirds of track length (TORCS exports no sectors)
t,dist,speed,throttle,brake,steer,gear,sector,x,y,track_pos,damage 
66.64,1471.618,35.9098,1.0,0.0,0.0,3,2,187.395,195.53,-0.2569,0
66.66,1472.334,36.0374,1.0,0.0,0.0,3,2,187.835,196.098,-0.2365,0
66.68,1473.052,36.1648,1.0,0.0,0.0,3,2,188.275,196.669,-0.2155,0
66.7,1473.772,36.2921,1.0,0.0,0.0,3,2,188.718,197.241,-0.1937,0
66.72,1474.493,36.4193,1.0,0.0,0.0,3,2,189.161,197.816,-0.1713,0
66.74,1475.216,36.5463,1.0,0.0,0.0,3,2,189.607,198.392,-0.1481,0
66.76,1475.94,36.6732,1.0,0.0,0.0,3,2,190.054,198.971,-0.1242,0
66.78,1476.666,36.8,1.0,0.0,0.0,3,2,190.502,199.551,-0.0996,0
66.8,1477.393,36.9266,1.0,0.0,0.0,3,2,190.952,200.134,-0.0742,0
66.82,1478.121,37.0531,1.0,0.0,0.0,3,2,191.403,200.719,-0.0481,0
66.84,1478.851,37.1795,1.0,0.0,0.0,3,2,191.856,201.305,-0.0213,0
66.86,1479.582,37.3057,1.0,0.0,0.0,3,2,192.311,201.894,0.0062,0
66.88,1480.314,37.4318,1.0,0.0,0.0,3,2,192.767,202.484,0.0345,0
66.9,1481.048,37.5578,1.0,0.0,-0.0244,3,2,193.225,203.077,0.0636,0
66.92,1481.782,37.6832,1.0,0.0,-0.0487,3,2,193.684,203.671,0.0933,0
66.94,1482.518,37.8076,1.0,0.0,-0.0731,3,2,194.147,204.267,0.1235,0
66.96,1483.256,37.9302,1.0,0.0,-0.0974,3,2,194.612,204.863,0.154,0
66.98,1483.995,38.0507,0.9805,0.0,-0.1218,3,2,195.082,205.458,0.1847,0
67.0,1484.736,38.1656,0.9577,0.0,-0.1461,3,2,195.556,206.053,0.2152,0
67.02,1485.479,38.2732,0.934,0.0,-0.1705,3,2,196.036,206.647,0.2455,0
67.04,1486.224,38.3729,0.9094,0.0,-0.1948,3,2,196.522,207.238,0.2753,0
67.06,1486.97,38.4645,0.8838,0.0,-0.2192,3,2,197.015,207.826,0.3045,0
67.08,1487.719,38.5475,0.8572,0.0,-0.2435,3,2,197.514,208.41,0.3329,0
67.1,1488.469,38.6222,1.0,0.0,0.0,3,2,198.021,208.991,0.3606,0
67.12,1489.221,38.7237,1.0,0.0,0.0,3,2,198.534,209.568,0.3876,0
67.14,1489.978,38.8433,1.0,0.0,0.0,3,2,199.052,210.144,0.4144,0
67.16,1490.744,38.9631,1.0,0.0,0.0,3,2,199.576,210.718,0.4404,0
67.18,1491.513,39.0756,1.0,0.0,0.0,3,2,200.105,211.29,0.4654,0
67.2,1492.285,39.198,1.0,0.0,0.0,3,2,200.639,211.861,0.4897,0
67.22,1493.06,39.3211,1.0,0.0,0.0,3,2,201.177,212.431,0.5134,0
67.24,1493.839,39.4442,1.0,0.0,0.0,3,2,201.719,213.001,0.5365,0
67.26,1494.619,39.5673,1.0,0.0,0.0,3,2,202.264,213.572,0.5592,0
67.28,1495.403,39.6896,1.0,0.0,0.0,3,2,202.812,214.143,0.5817,0
67.3,1496.189,39.8106,1.0,0.0,0.0,3,2,203.363,214.715,0.6041,0
67.32,1496.978,39.9091,1.0,0.0,0.0,3,2,203.915,215.289,0.6265,0
67.34,1497.768,40.0377,1.0,0.0,0.0,3,2,204.47,215.864,0.6488,0
67.36,1498.562,40.1668,1.0,0.0,0.0,3,2,205.026,216.44,0.6711,0
67.38,1499.358,40.2919,1.0,0.0,0.0,3,2,205.585,217.018,0.6935,0
67.4,1500.157,40.4155,1.0,0.0,0.0,3,2,206.145,217.599,0.716,0
67.42,1500.958,40.5382,1.0,0.0,0.0,3,2,206.707,218.18,0.7384,0
67.44,1501.761,40.6466,1.0,0.0,0.0,3,2,207.271,218.764,0.761,0
67.46,1502.567,40.7634,1.0,0.0,0.0,3,2,207.836,219.349,0.7836,0
67.48,1503.375,40.8915,1.0,0.0,0.0,3,2,208.403,219.936,0.8062,0
67.5,1504.186,41.0161,1.0,0.0,0.0,3,2,208.972,220.524,0.829,0
67.52,1504.999,41.1396,1.0,0.0,0.0,3,2,209.543,221.115,0.8518,0
67.54,1505.815,41.2617,1.0,0.0,0.0,3,2,210.115,221.707,0.8746,0
67.56,1506.633,41.3826,1.0,0.0,0.0,3,2,210.689,222.301,0.8975,0
67.58,1507.453,41.4839,1.0,0.0,0.0,3,2,211.265,222.897,0.9205,0
67.6,1508.276,41.6104,1.0,0.0,-0.0243,3,2,211.842,223.494,0.9436,0
67.62,1509.101,41.7356,1.0,0.0,-0.0486,3,2,212.422,224.093,0.9666,0
67.64,1509.929,41.8579,1.0,0.0,-0.0729,3,2,213.004,224.693,0.9894,0
67.66,1510.76,41.9782,1.0,0.0,-0.0972,3,2,213.589,225.293,1.012,0
67.68,1511.593,42.0957,0.9808,0.0,-0.1214,3,2,214.178,225.893,1.0341,0
67.7,1512.429,42.187,0.9581,0.0,-0.1457,3,2,214.771,226.492,1.0555,0
67.72,1513.267,42.2908,0.9345,0.0,-0.17,3,2,215.368,227.089,1.0761,0
67.74,1514.108,42.3894,0.9099,0.0,-0.1943,3,2,215.971,227.684,1.0955,0
67.76,1514.952,42.4796,0.8844,0.0,-0.2186,3,2,216.58,228.275,1.1136,0
67.78,1515.798,42.569,0.858,0.0,-0.2428,3,2,217.195,228.862,1.1305,0
67.8,1516.647,42.6482,0.8306,0.0,-0.2671,3,2,217.816,229.446,1.1461,0
67.82,1517.498,42.7024,0.8023,0.0,-0.2914,3,2,218.443,230.025,1.1601,0
67.84,1518.35,42.7493,0.773,0.0,-0.3157,3,2,219.075,230.599,1.1728,0
67.86,1519.203,42.7989,0.7428,0.0,-0.3399,3,2,219.714,231.169,1.1839,0
67.88,1520.058,42.8388,1.0,0.0,0.0243,3,2,220.359,231.732,1.1932,0
67.9,1520.915,42.916,1.0,0.0,0.0485,3,2,221.01,232.29,1.201,0
67.92,1521.774,43.0238,1.0,0.0,0.0728,3,2,221.666,232.845,1.2076,0
67.94,1522.635,43.1267,1.0,0.0,0.0971,3,2,222.328,233.396,1.213,0
67.96,1523.498,43.228,0.9809,0.0,0.1213,3,2,222.995,233.945,1.2175,0
67.98,1524.357,42.995,0.0,0.0,0.1456,3,2,223.701,234.435,1.2077,0
68.0,1525.214,42.9791,0.0,0.0,0.1699,3,2,224.419,234.908,1.1939,0
68.02,1526.07,42.8909,0.0,0.0,0.1942,3,2,225.131,235.388,1.1819,0
68.04,1526.993,42.7989,0.0,0.0,0.2184,3,2,225.836,235.875,1.171,0
68.06,1527.931,42.7082,0.0,0.0,0.2427,3,2,226.534,236.369,1.1596,0
68.08,1528.867,42.6203,0.0,0.0,0.267,3,2,227.226,236.869,1.1476,0
68.1,1529.799,42.5298,0.0,0.0,0.2913,3,2,227.91,237.376,1.135,0
68.12,1530.728,42.438,0.0,0.0,0.3155,3,2,228.587,237.889,1.1219,0
68.14,1531.654,42.3442,0.0,0.0,0.3398,3,2,229.257,238.409,1.1083,0
68.16,1532.576,42.2473,0.0,0.0,0.3641,3,2,229.919,238.935,1.0944,0
68.18,1533.495,42.1467,0.0,0.0,0.3884,3,2,230.572,239.469,1.0801,0
68.2,1534.41,42.0417,0.0,0.0,0.4127,3,2,231.218,240.009,1.0656,0
68.22,1535.322,41.932,0.0,0.0,0.437,3,2,231.854,240.557,1.0509,0
68.24,1536.23,41.8174,0.0,0.0,0.4612,3,2,232.482,241.111,1.036,0
68.26,1537.134,41.6977,0.0,0.0,0.4855,3,2,233.101,241.671,1.0209,0
68.28,1538.035,41.573,0.0,0.2,0.5098,3,2,233.711,242.238,1.0058,0
68.3,1538.931,41.3832,0.0,0.4,0.5341,3,2,234.311,242.811,0.9905,0
68.32,1539.82,41.0775,0.0,0.1258,0.5584,3,2,234.901,243.387,0.9749,0
68.34,1540.7,40.7537,0.0,0.4177,0.5827,3,2,235.48,243.965,0.9591,0
68.36,1541.573,40.4204,0.0,0.1022,0.607,3,2,236.047,244.545,0.9429,0
68.38,1542.436,40.0788,0.0,0.3071,0.6314,3,2,236.604,245.126,0.9265,0
68.4,1543.291,39.7601,0.0,0.0896,0.6557,3,2,237.149,245.708,0.9099,0
68.42,1544.138,39.4447,0.0,0.281,0.68,3,2,237.684,246.293,0.8931,0
68.44,1544.977,39.1379,0.0,0.0764,0.7043,3,2,238.207,246.878,0.8763,0
68.46,1545.808,38.8275,0.0,0.2005,0.7287,3,2,238.719,247.466,0.8594,0
68.48,1546.631,38.5327,0.0,0.07,0.753,3,2,239.221,248.055,0.8425,0
68.5,1547.447,38.2375,0.0,0.2114,0.7774,3,2,239.711,248.645,0.8256,0
68.52,1548.256,37.9402,0.0,0.07,0.8017,3,2,240.19,249.237,0.8089,0
68.54,1549.057,37.6333,0.0,0.1405,0.8261,3,2,240.658,249.83,0.7922,0
68.56,1549.85,37.3338,0.0,0.07,0.8504,3,2,241.115,250.424,0.7756,0
68.58,1550.636,37.0306,0.0,0.1384,0.8748,3,2,241.561,251.018,0.7592,0
68.6,1551.414,36.7241,0.0,0.07,0.8992,3,2,241.996,251.614,0.743,0
68.62,1552.185,36.4096,0.0,0.092,0.9236,3,2,242.42,252.209,0.7269,0
68.64,1552.948,36.0959,0.0,0.07,0.948,3,2,242.833,252.805,0.711,0
68.66,1553.704,35.7777,0.0,0.0888,0.9723,3,2,243.235,253.4,0.6953,0
68.68,1554.452,35.4545,0.0,0.07,0.9967,3,2,243.627,253.995,0.6798,0
68.7,1555.192,35.1243,0.0,0.07,1.0,3,2,244.007,254.589,0.6646,0
68.72,1555.924,34.7901,0.0,0.07,1.0,3,2,244.377,255.182,0.6496,0
68.74,1556.649,34.4508,0.0,0.07,1.0,3,2,244.736,255.774,0.6348,0
68.76,1557.365,34.1061,0.0,0.07,1.0,3,2,245.084,256.364,0.6203,0
68.78,1558.074,33.7558,0.0,0.07,1.0,3,2,245.422,256.952,0.606,0
68.8,1558.774,33.3999,0.0,0.07,1.0,3,2,245.749,257.538,0.5921,0
68.82,1559.466,33.0383,0.0,0.07,1.0,3,2,246.066,258.122,0.5783,0
68.84,1560.15,32.6711,0.0,0.07,1.0,3,2,246.373,258.702,0.5649,0
68.86,1560.825,32.2982,0.0,0.07,1.0,3,2,246.669,259.28,0.5517,0
68.88,1561.492,31.9194,0.0,0.07,1.0,3,2,246.956,259.854,0.5387,0
68.9,1562.151,31.5349,0.0,0.07,1.0,3,2,247.233,260.424,0.526,0
68.92,1562.8,31.1448,0.0,0.07,1.0,3,2,247.501,260.991,0.5136,0
68.94,1563.441,30.7492,0.0,0.07,1.0,3,2,247.759,261.553,0.5014,0
68.96,1564.073,30.3481,0.0,0.07,1.0,3,2,248.008,262.11,0.4894,0
68.98,1564.697,29.9413,0.0,0.0717,1.0,3,2,248.248,262.663,0.4777,0
69.0,1565.311,29.5291,0.0,0.0774,1.0,3,2,248.479,263.211,0.4662,0
69.02,1565.916,29.1105,0.0,0.0744,1.0,3,2,248.701,263.753,0.4549,0
69.04,1566.511,28.686,0.0,0.086,1.0,3,2,248.915,264.289,0.4438,0
69.06,1567.098,28.2547,0.0,0.0,1.0,2,2,249.121,264.82,0.4328,0
69.08,1567.675,27.8225,0.0,0.0,1.0,2,2,249.319,265.344,0.4221,0
69.1,1568.243,27.3952,0.0,0.0,1.0,2,2,249.509,265.862,0.4115,0
69.12,1568.801,26.9665,0.0,0.0,1.0,2,2,249.691,266.373,0.4013,0
69.14,1569.35,26.5341,0.0,0.0,1.0,2,2,249.865,266.879,0.3913,0
69.16,1569.89,26.0973,0.0,0.0,0.0,2,2,250.032,267.378,0.3816,0
69.18,1570.421,25.6514,0.0,0.0,0.0,2,2,250.191,267.869,0.3722,0
69.2,1570.942,25.2031,0.0,0.0,0.0,2,2,250.344,268.354,0.3629,0
69.22,1571.453,24.7589,0.0,0.0,0.0,2,2,250.49,268.831,0.3538,0
69.24,1571.955,24.3229,0.0,0.0,0.0,2,2,250.628,269.302,0.3451,0
69.26,1572.448,23.8905,0.2,0.0,0.0,2,2,250.76,269.765,0.3367,0
69.28,1572.932,23.4607,0.4,0.0,0.0,2,2,250.885,270.221,0.3287,0
69.3,1573.407,23.0408,0.5295,0.0,0.0,2,2,251.002,270.671,0.3213,0
69.32,1573.874,22.6335,0.6,0.0,0.0,2,2,251.112,271.114,0.3144,0
69.34,1574.332,22.2356,0.6,0.0,0.0,2,2,251.214,271.55,0.3081,0
69.36,1574.782,21.8392,0.6,0.0,0.0,2,2,251.308,271.981,0.3026,0
69.38,1575.224,21.4365,0.6,0.0,0.0,2,2,251.395,272.404,0.2977,0
69.4,1575.658,21.0243,0.6,0.0,0.0,2,2,251.475,272.821,0.2934,0
69.42,1576.083,20.6025,0.6,0.0,0.0,2,2,251.548,273.23,0.2898,0
69.44,1576.5,20.1725,0.6,0.0,0.0,2,2,251.614,273.632,0.2867,0
69.46,1576.907,19.7456,0.6,0.0,0.0,1,2,251.675,274.026,0.2841,0
69.48,1577.306,19.3285,0.6,0.0,0.0,1,2,251.728,274.413,0.2822,0
69.5,1577.697,18.916,0.8962,0.0,0.0,1,2,251.775,274.792,0.2809,0
69.52,1578.079,18.5261,0.7414,0.0,0.0,1,2,251.816,275.164,0.2804,0
69.54,1578.454,18.1575,0.7769,0.0,0.0,1,2,251.849,275.529,0.2806,0
69.56,1578.821,17.788,0.7831,0.0,0.0,1,2,251.876,275.887,0.2818,0
69.58,1579.181,17.4207,0.7922,0.0,0.0,1,2,251.895,276.238,0.2838,0
69.6,1579.532,17.0548,0.7967,0.0,0.0,1,2,251.907,276.582,0.2866,0
69.62,1579.877,16.6912,0.7976,0.0,0.0,1,2,251.913,276.919,0.2904,0
69.64,1580.214,16.3302,0.6,0.0,0.0,1,2,251.912,277.249,0.295,0
69.66,1580.542,15.9569,0.6,0.0,0.0,1,2,251.905,277.571,0.3005,0
69.68,1580.863,15.5647,0.6,0.0,0.0,1,2,251.892,277.886,0.3067,0
69.7,1581.176,15.1708,0.6,0.0,0.0,1,2,251.873,278.192,0.3136,0
69.72,1581.48,14.7819,0.6,0.0,0.0,1,2,251.849,278.49,0.3213,0
69.74,1581.776,14.4012,0.6,0.0,0.0,1,2,251.819,278.78,0.3297,0
69.76,1582.064,14.0304,0.6,0.0,0.0,1,2,251.784,279.062,0.3388,0
69.78,1582.344,13.6705,0.6,0.0,0.0,1,2,251.743,279.336,0.3488,0
69.8,1582.615,13.3218,0.6,0.0,0.0,1,2,251.697,279.601,0.3595,0
69.82,1582.879,12.9849,0.6,0.0,0.0,1,2,251.646,279.859,0.3711,0
69.84,1583.135,12.6607,0.6,0.0,0.0,1,2,251.588,280.109,0.3836,0
69.86,1583.383,12.3502,0.6,0.0,0.0,1,2,251.526,280.35,0.397,0
69.88,1583.624,12.0548,0.6,0.0,0.0,1,2,251.457,280.584,0.4113,0
69.9,1583.857,11.776,0.6,0.0,0.0,1,2,251.383,280.81,0.4265,0
69.92,1584.082,11.515,0.6,0.0,0.0,1,2,251.303,281.029,0.4427,0
69.94,1584.301,11.2734,0.62,0.0,0.0,1,2,251.218,281.24,0.4599,0
69.96,1584.535,11.0547,0.6425,0.0,0.0,1,2,251.127,281.443,0.478,0
69.98,1584.771,10.8638,0.6649,0.0,0.0,1,2,251.029,281.639,0.4967,0
70.0,1585.002,10.7038,0.6869,0.0,0.0,1,2,250.926,281.829,0.516,0
70.02,1585.229,10.5769,0.7081,0.0,0.0,1,2,250.817,282.011,0.536,0
70.04,1585.452,10.4838,0.7282,0.0,0.0,1,2,250.701,282.187,0.5568,0
70.06,1585.671,10.4249,0.747,0.0,0.0,1,2,250.579,282.356,0.5784,0
70.08,1585.888,10.3997,0.7641,0.0,0.0,1,2,250.45,282.52,0.601,0
70.1,1586.103,10.4071,0.7646,0.0,0.0,1,2,250.315,282.678,0.6245,0
70.12,1586.316,10.444,0.7784,0.0,0.0,1,2,250.173,282.831,0.6489,0
70.14,1586.529,10.5072,0.7906,0.0,0.0,1,2,250.024,282.978,0.6744,0
70.16,1586.741,10.5964,0.803,0.0,0.0,1,2,249.869,283.121,0.7009,0
70.18,1586.953,10.6939,0.8135,0.0,0.0,1,2,249.706,283.258,0.7285,0
70.2,1587.166,10.8416,0.822,0.0,0.0,1,2,249.537,283.391,0.7572,0
70.22,1587.38,10.9786,0.8354,0.0,0.0,1,2,249.36,283.52,0.7869,0
70.24,1587.596,11.1565,0.8342,0.0,0.0,1,2,249.177,283.644,0.8177,0
70.26,1587.816,11.3372,0.854,0.0,0.0,1,2,248.987,283.766,0.8494,0
70.28,1588.039,11.539,0.8485,0.0,0.0,1,2,248.79,283.882,0.8823,0
70.3,1588.267,11.7473,0.8653,0.0,0.0,1,2,248.587,283.997,0.916,0
70.32,1588.501,8.618,0.362,0.0,0.0,1,2,248.427,284.122,0.9403,0
70.34,1588.743,8.3351,0.6,0.0,0.0,1,2,248.387,284.285,0.9391,0
70.36,1588.982,8.1975,0.6105,0.0,0.0,1,2,248.334,284.441,0.94,0
70.38,1589.215,7.933,0.6385,0.0,0.0,1,2,248.275,284.591,0.9421,0
70.4,1589.441,7.7972,0.661,0.0,0.0,1,2,248.21,284.734,0.9452,0
70.42,1589.662,7.5806,0.6852,0.0,0.0,1,2,248.141,284.872,0.949,0
70.44,1589.88,7.4959,0.6867,0.0,0.0,1,2,248.074,285.007,0.9521,0
70.46,1590.094,7.3413,0.6885,0.0,0.0,1,2,248.005,285.137,0.9556,0
70.48,1590.305,7.2724,0.7033,0.0,0.0,1,2,247.934,285.265,0.9591,0
70.5,1590.513,7.0846,0.6973,0.0,0.0,1,2,247.864,285.39,0.9625,0
70.52,1590.718,7.0145,0.7067,0.0,0.0,1,2,247.794,285.512,0.9656,0
70.54,1590.918,6.8241,0.6987,0.0,0.0,1,2,247.722,285.63,0.9688,0
70.56,1591.117,6.7707,0.7228,0.0,0.0,1,2,247.652,285.746,0.9717,0
70.58,1591.311,6.5712,0.7034,0.0,0.0,1,2,247.581,285.859,0.9747,0
70.6,1591.503,6.526,0.7273,0.0,0.0,1,2,247.512,285.97,0.9772,0
70.62,1591.691,6.4133,0.7568,0.0,0.0,1,2,247.436,286.075,0.981,0
70.64,1591.879,6.404,0.7664,0.0,0.0,1,2,247.361,286.179,0.9845,0
70.66,1592.067,6.3857,0.7677,0.0,0.0,1,2,247.285,286.283,0.988,0
70.68,1592.255,6.3789,0.7662,0.0,0.0,1,2,247.21,286.386,0.9909,0
70.7,1592.443,6.4095,0.7665,0.0,0.0,1,2,247.131,286.486,0.9945,0
70.72,1592.63,6.3508,0.7666,0.0,0.0,1,2,247.051,286.586,0.9981,0
70.74,1592.817,6.378,0.7739,0.0,0.0,1,2,246.97,286.684,1.0016,0
70.76,1593.005,6.3212,0.7672,0.0,0.0,1,2,246.887,286.78,1.0054,0
70.78,1593.192,6.3483,0.7793,0.0,0.0,1,2,246.805,286.876,1.0088,0
70.8,1593.379,6.2999,0.771,0.0,0.0,1,2,246.718,286.969,1.013,0
70.82,1593.567,6.3072,0.7827,0.0,0.0,1,2,246.635,287.064,1.016,0
70.84,1593.755,6.3125,0.7837,0.0,0.0,1,2,246.55,287.157,1.0192,0
70.86,1593.941,6.3175,0.8038,0.0,0.0,1,2,246.46,287.245,1.0236,0
70.88,1594.131,6.4131,0.8165,0.0,0.0,1,2,246.369,287.334,1.0276,0
70.9,1594.324,6.4591,0.8179,0.0,0.0,1,2,246.275,287.424,1.0317,0
70.92,1594.519,6.5596,0.8173,0.0,0.0,1,2,246.181,287.514,1.0354,0
70.94,1594.717,6.638,0.8177,0.0,0.0,1,2,246.083,287.603,1.0397,0
70.96,1594.918,6.7034,0.8167,0.0,0.0,1,2,245.984,287.692,1.0437,0
70.98,1595.121,6.7971,0.8174,0.0,0.0,1,2,245.881,287.78,1.0482,0
71.0,1595.328,6.8865,0.816,0.0,0.0,1,2,245.778,287.87,1.0519,0
71.02,1595.536,6.9213,0.7981,0.0,0.0,1,2,245.67,287.957,1.0565,0
71.04,1595.75,7.0679,0.8147,0.0,0.0,1,2,245.565,288.049,1.0596,0
71.06,1595.965,7.1023,0.8243,0.0,0.0,1,2,245.453,288.136,1.064,0
71.08,1596.183,7.2066,0.8127,0.0,0.0,1,2,245.343,288.227,1.0673,0
71.1,1596.405,7.3126,0.8234,0.0,0.0,1,2,245.227,288.316,1.0711,0
71.12,1596.631,7.3652,0.6794,0.0,0.0,1,2,245.11,288.405,1.0747,0
71.14,1596.865,7.5734,1.0,0.0,0.0,1,2,244.989,288.498,1.0777,0
71.16,1597.103,7.6555,0.673,0.0,0.0,1,2,244.867,288.592,1.0804,0
71.18,1597.348,7.9059,1.0,0.0,0.0,1,2,244.742,288.689,1.0824,0
71.2,1597.597,7.9873,0.6667,0.0,0.0,1,2,244.614,288.787,1.0843,0
71.22,1597.852,8.2176,1.0,0.0,0.0,1,2,244.482,288.885,1.086,0
71.24,1598.111,8.2909,0.6305,0.0,0.0,1,2,244.348,288.983,1.0875,0
71.26,1598.375,8.495,0.8327,0.0,0.0,1,2,244.21,289.082,1.0887,0
71.28,1598.642,8.5384,0.6604,0.0,0.0,1,2,244.069,289.181,1.0896,0
71.3,1598.913,8.7051,0.8276,0.0,0.0,1,2,243.925,289.279,1.0907,0
71.32,1599.185,8.7506,0.6331,0.0,0.0,1,2,243.779,289.375,1.0916,0
71.34,1599.466,8.8957,0.831,0.0,0.0,1,2,243.625,289.469,1.0929,0
71.36,1599.75,8.9959,0.7257,0.0,0.0,1,2,243.468,289.562,1.0942,0
71.38,1600.041,9.1338,0.7921,0.0,0.0,1,2,243.307,289.655,1.0952,0
71.4,1600.335,9.3185,0.8586,0.0,0.0,1,2,243.143,289.747,1.096,0
71.42,1600.634,9.4379,0.6112,0.0,0.0,1,2,242.973,289.837,1.097,0
71.44,1600.937,9.6535,0.9321,0.0,0.0,1,2,242.8,289.924,1.098,0
71.46,1601.243,9.7724,0.7349,0.0,0.0,1,2,242.622,290.007,1.0995,0
71.48,1601.554,9.9156,0.7534,0.0,0.0,1,2,242.44,290.087,1.1009,0
71.5,1601.869,10.095,0.8325,0.0,0.0,1,2,242.255,290.165,1.1021,0
71.52,1602.188,10.1479,0.6175,0.0,0.0,1,2,242.065,290.237,1.1042,0
71.54,1602.516,10.3165,0.835,0.0,0.0,1,2,241.868,290.308,1.106,0
71.56,1602.847,10.47,0.8485,0.0,0.0,1,2,241.668,290.375,1.1079,0
71.58,1603.182,10.5411,0.5568,0.0,0.0,1,2,241.463,290.438,1.11,0
71.6,1603.524,10.7643,0.8818,0.0,0.0,1,2,241.254,290.498,1.1118,0
71.62,1603.868,10.9316,0.877,0.0,0.0,1,2,241.042,290.552,1.1141,0
71.64,1604.216,11.0432,0.6227,0.0,0.0,1,2,240.826,290.598,1.1172,0
71.66,1604.571,11.2372,0.8374,0.0,0.0248,1,2,240.605,290.641,1.12,0
71.68,1604.929,11.4241,0.8653,0.0,0.0496,1,2,240.382,290.68,1.1227,0
71.7,1605.294,11.5346,0.6616,0.0,0.0744,1,2,240.153,290.712,1.126,0
71.72,1605.666,11.6619,0.715,0.0,0.0992,1,2,239.921,290.744,1.1281,0
71.74,1606.044,11.8539,0.876,0.0,0.124,1,2,239.685,290.78,1.1285,0
71.76,1606.427,12.0264,0.8039,0.0,0.1488,1,2,239.447,290.815,1.1279,0
71.78,1606.814,12.1914,0.7489,0.0,0.1736,1,2,239.205,290.848,1.1266,0
71.8,1607.206,12.2908,0.6405,0.0,0.1984,1,2,238.96,290.88,1.1244,0
71.82,1607.601,12.4304,0.8227,0.0,0.2231,1,2,238.712,290.913,1.1206,0
71.84,1607.997,12.5426,0.7689,0.0,0.2479,1,2,238.462,290.948,1.1154,0
71.86,1608.355,12.6589,0.8049,0.0,0.2727,1,2,238.21,290.983,1.1086,0
71.88,1608.609,12.7521,0.7487,0.0,0.2975,1,2,237.956,291.02,1.1013,0
71.9,1608.864,12.7962,0.6134,0.0,0.3223,1,2,237.701,291.056,1.094,0
71.92,1609.121,12.8551,0.7094,0.0,0.347,1,2,237.444,291.093,1.0867,0
71.94,1609.379,12.9022,0.7017,0.0,0.3718,1,2,237.186,291.129,1.0794,0
71.96,1609.637,12.9424,0.6686,0.0,0.3966,1,2,236.928,291.166,1.0721,0
71.98,1609.896,12.9426,0.6258,0.0,0.4214,1,2,236.669,291.203,1.0647,0
72.0,1610.155,12.9632,0.5995,0.0,0.4461,1,2,236.41,291.24,1.0572,0
72.02,1610.414,12.9461,0.7719,0.0,0.0,1,2,236.151,291.275,1.0502,0
72.04,1610.673,12.9263,0.6515,0.0,0.0,1,2,235.892,291.308,1.0437,0
72.06,1610.932,12.9236,0.6713,0.0,0.0,1,2,235.633,291.339,1.0375,0
72.08,1611.19,12.9169,0.6609,0.0,0.0,1,2,235.375,291.368,1.0316,0
72.1,1611.448,12.9037,0.66,0.0,0.0,1,2,235.117,291.396,1.026,0
72.12,1611.706,12.8824,0.6587,0.0,0.0,1,2,234.859,291.423,1.0208,0
72.14,1611.963,12.8533,0.6583,0.0,0.0,1,2,234.602,291.447,1.0158,0
72.16,1612.22,12.8166,0.6583,0.0,0.0,1,2,234.345,291.47,1.0113,0
72.18,1612.476,12.7727,0.6584,0.0,0.0,1,2,234.089,291.491,1.0071,0
72.2,1612.731,12.7219,0.6586,0.0,0.0,1,2,233.834,291.51,1.0032,0
72.22,1612.984,12.6648,0.6591,0.0,0.0,1,2,233.58,291.528,0.9997,0
72.24,1613.237,12.6018,0.6595,0.0,0.0,1,2,233.328,291.544,0.9964,0
72.26,1613.488,12.5335,0.6602,0.0,0.0,1,2,233.077,291.559,0.9935,0
72.28,1613.738,12.4604,0.6608,0.0,0.0,1,2,232.827,291.572,0.9908,0
72.3,1613.987,12.3833,0.6616,0.0,0.0,1,2,232.578,291.585,0.9883,0
72.32,1614.233,12.3024,0.6624,0.0,0.0,1,2,232.332,291.596,0.9861,0
72.34,1614.479,12.2183,0.6634,0.0,0.0,1,2,232.086,291.605,0.9842,0
72.36,1614.722,12.1315,0.6646,0.0,0.0,1,2,231.843,291.614,0.9824,0
72.38,1614.964,12.0423,0.6664,0.0,0.0,1,2,231.601,291.622,0.9808,0
72.4,1615.203,11.9508,0.6692,0.0,0.0,1,2,231.362,291.629,0.9794,0
72.42,1615.441,11.8573,0.672,0.0,0.0,1,2,231.124,291.636,0.9781,0
72.44,1615.677,11.7621,0.6751,0.0,0.0,1,2,230.887,291.641,0.977,0
72.46,1615.912,11.6655,0.6781,0.0,0.0,1,2,230.653,291.646,0.9761,0
72.48,1616.144,11.5678,0.6812,0.0,0.0,1,2,230.421,291.65,0.9753,0
72.5,1616.374,11.4693,0.6842,0.0,0.0,1,2,230.191,291.653,0.9746,0
72.52,1616.602,11.3704,0.6873,0.0,0.0,1,2,229.963,291.656,0.9741,0
72.54,1616.829,11.2712,0.6904,0.0,0.0,1,2,229.736,291.658,0.9737,0
72.56,1617.053,11.1722,0.6934,0.0,0.0,1,2,229.512,291.66,0.9734,0
72.58,1617.275,11.0734,0.6961,0.0,-0.0248,1,2,229.29,291.661,0.9731,0
72.6,1617.496,10.9755,0.696,0.0,-0.0496,1,2,229.069,291.661,0.973,0
72.62,1617.714,10.8792,0.696,0.0,-0.0744,1,2,228.851,291.661,0.973,0
72.64,1617.931,10.7845,0.6963,0.0,-0.0992,1,2,228.634,291.661,0.9731,0
72.66,1618.145,10.6913,0.6967,0.0,-0.1241,1,2,228.42,291.66,0.9733,0
72.68,1618.358,10.6004,0.6982,0.0,-0.1489,1,2,228.207,291.658,0.9736,0
