sim_time_s,wall_time_s,dist_from_start_m,dist_raced_m,race_lap,race_finished,cur_lap_time_s,last_lap_time_s,total_speed_mps,speed_body_x_mps,speed_body_y_mps,speed_body_z_mps,angle_rad,track_pos,damage,fuel_l,gear,engine_rpm,race_pos,pos_z_m,fr_spin_vel_rad_s,fl_spin_vel_rad_s,rr_spin_vel_rad_s,rl_spin_vel_rad_s,fr_tire_wear,fl_tire_wear,rr_tire_wear,rl_tire_wear,fr_tire_temp_c,fl_tire_temp_c,rr_tire_temp_c,rl_tire_temp_c,fr_tire_pressure_kpa,fl_tire_pressure_kpa,rr_tire_pressure_kpa,rl_tire_pressure_kpa,fr_tire_graining,fl_tire_graining,rr_tire_graining,rl_tire_graining,opp_nearest_m,track_beam_00_m,track_beam_01_m,track_beam_02_m,track_beam_03_m,track_beam_04_m,track_beam_05_m,track_beam_06_m,track_beam_07_m,track_beam_08_m,track_beam_09_m,track_beam_10_m,track_beam_11_m,track_beam_12_m,track_beam_13_m,track_beam_14_m,track_beam_15_m,track_beam_16_m,track_beam_17_m,track_beam_18_m,accel_cmd,brake_cmd,steer_cmd,gear_cmd,clutch_cmd
8.672,9108593.77,5760.004,-24.09326,1,0,8.67,0.0,3.374,3.3739,0.0032,0.0063,0.0108366,-0.00197532,0.0,99.99425,3.0,5352.295,1.0,0.2931554,11.14155,11.0987,51.61608,51.62528,1.404923e-06,1.384149e-06,0.0003387589,0.0003387386,20.00436,20.00436,20.35751,20.35751,237.0035,237.0035,224.2732,224.2732,5.587055e-11,5.4207e-11,3.227114e-06,3.226726e-06,200.0,5.51123,5.606639,5.88662,6.399746,7.250431,8.661526,11.16373,16.32544,30.81493,200.0,32.79284,15.83302,10.83885,8.453472,7.1104,6.302919,5.820185,5.563827,5.48938,1.0,0.0,0.015055118551358673,3,0.0
8.692,9108593.79,5760.073,-24.02393,1,0,8.69,0.0,3.5004,3.5004,0.003,0.0066,0.01060295,-0.002175071,0.0,99.99399,3.0,5562.823,1.0,0.2931464,11.55985,11.51514,53.63228,53.6421,1.412981e-06,1.392138e-06,0.0003562555,0.0003562366,20.00467,20.00467,20.37592,20.37592,237.0038,237.0038,224.2872,224.2872,5.650931e-11,5.483095e-11,3.567744e-06,3.567367e-06,200.0,5.512207,5.607451,5.887301,6.400272,7.250379,8.660777,11.16123,16.31709,30.78008,200.0,32.84203,15.84134,10.84104,8.454008,7.110416,6.302465,5.819427,5.562901,5.488403,1.0,0.0,0.014884791532445969,3,0.0
8.712,9108593.811,5760.145,-23.95264,1,0,8.71,0.0,3.6269,3.6269,0.0028,0.0069,0.01035929,-0.002374823,0.0,99.99368,3.0,5813.494,1.0,0.2931383,11.978,11.93143,56.0329,56.04354,1.421345e-06,1.400431e-06,0.0003744904,0.0003744737,20.00497,20.00497,20.39514,20.39511,237.004,237.004,224.3019,224.3019,5.717623e-11,5.548245e-11,3.940865e-06,3.940514e-06,200.0,5.513306,5.608325,5.887818,6.400649,7.250362,8.660151,11.15858,16.30901,30.74199,200.0,32.89145,15.84922,10.84362,8.454642,7.110272,6.301966,5.81871,5.561881,5.487183,1.0,0.0,0.014701720019658821,3,0.0
8.732,9108593.83,5760.218,-23.87939,1,0,8.73,0.0,3.7535,3.7535,0.0025,0.0072,0.01010561,-0.002596769,0.0,99.99338,3.0,6112.065,1.0,0.2931316,12.39616,12.34764,58.89204,58.90381,1.430011e-06,1.409022e-06,0.0003936029,0.0003935873,20.00528,20.00528,20.41525,20.41519,237.0043,237.0043,224.3173,224.3172,5.787133e-11,5.616144e-11,4.351783e-06,4.35144e-06,200.0,5.514526,5.60931,5.888763,6.400836,7.250255,8.659154,11.15565,16.29956,30.70407,200.0,32.94399,15.85839,10.8461,8.455747,7.110338,6.301679,5.818065,5.561152,5.485962,1.0,0.0,0.01452001978614664,3,0.0
8.752,9108593.851,5760.294,-23.80273,1,0,8.75,0.0,3.8801,3.8801,0.0022,0.0075,0.009841919,-0.002840909,0.0,99.99301,3.0,6467.729,1.0,0.2931244,12.81446,12.76393,62.2981,62.31077,1.43898e-06,1.417911e-06,0.0004137596,0.000413746,20.00558,20.00558,20.43649,20.43643,237.0045,237.0045,224.3335,224.3335,5.859521e-11,5.686832e-11,4.807142e-06,4.806829e-06,200.0,5.515991,5.6103,5.889531,6.401414,7.250463,8.658381,11.15328,16.29098,30.66493,200.0,32.9987,15.86658,10.84865,8.456327,7.110101,6.300928,5.817075,5.559883,5.484619,1.0,0.0,0.014339702291067711,3,0.0
8.772,9108593.872,5760.374,-23.72363,1,0,8.77,0.0,4.0067,4.0067,0.0018,0.0077,0.009567738,-0.002863104,0.0,99.99261,3.0,6891.548,1.0,0.2931185,13.23283,13.18026,66.35694,66.37053,1.44825e-06,1.427098e-06,0.0004351571,0.0004351458,20.00589,20.00589,20.45901,20.45895,237.0048,237.0048,224.3508,224.3507,5.934815e-11,5.760354e-11,5.315227e-06,5.314952e-06,200.0,5.515991,5.610197,5.889081,6.400652,7.248805,8.655653,11.14789,16.27869,30.61851,200.0,33.06232,15.87922,10.85373,8.45861,7.111494,6.301931,5.81755,5.559848,5.484497,1.0,0.0,0.014004733905612184,3,0.0
8.792,9108593.891,5760.455,-23.64258,1,0,8.79,0.0,4.1334,4.1334,0.0014,0.0079,0.009283066,-0.002907493,0.0,99.99215,3.0,7396.559,1.0,0.2931116,13.65139,13.59667,71.19347,71.20795,1.457825e-06,1.436583e-06,0.0004580359,0.0004580274,20.0062,20.0062,20.48306,20.48303,237.005,237.005,224.3691,224.3691,6.013091e-11,5.83677e-11,5.886601e-06,5.886382e-06,200.0,5.516235,5.610261,5.888857,6.399892,7.247343,8.653217,11.1429,16.2655,30.57037,200.0,33.12845,15.89256,10.85865,8.461493,7.113052,6.302845,5.817819,5.559871,5.484253,1.0,0.0,0.013670537103481291,3,0.0
8.812,9108593.91,5760.539,-23.55811,1,0,8.81,0.0,4.2601,4.2601,0.0009,0.0081,0.00898838,-0.002951882,0.0,99.9916,3.0,7998.339,1.0,0.2931037,14.06995,14.01344,76.95667,76.97224,1.467697e-06,1.446372e-06,0.0004826816,0.0004826745,20.0065,20.0065,20.509,20.50897,237.0052,237.0052,224.3889,224.3889,6.094335e-11,5.916159e-11,6.534597e-06,6.534407e-06,200.0,5.516479,5.609966,5.888241,6.398698,7.245811,8.6502,11.13686,16.2521,30.5207,200.0,33.19811,15.90598,10.86419,8.46405,7.114576,6.303642,5.818323,5.559985,5.483887,1.0,0.0,0.013323590077896812,4,0.0
8.832,9108593.933,5760.625,-23.47168,1,0,8.83,0.0,4.3869,4.3869,0.0003,0.0084,0.008684158,-0.00304066,0.0,99.99096,3.0,8715.452,1.0,0.2930951,14.48867,14.43033,83.82465,83.84115,1.477874e-06,1.456462e-06,0.0005094339,0.0005094298,20.00681,20.00681,20.53714,20.53711,237.0055,237.0055,224.4104,224.4104,6.178663e-11,5.998554e-11,7.276105e-06,7.27599e-06,200.0,5.516968,5.610308,5.88815,6.398071,7.244577,8.647766,11.132,16.23877,30.47147,200.0,33.26867,15.91912,10.86947,8.46655,7.115798,6.304169,5.818442,5.559815,5.483398,1.0,0.0,0.012992760358442473,4,0.0
8.852,9108593.952,5760.715,-23.38184,1,0,8.85,0.0,4.5137,4.5137,-0.0004,0.0086,0.008370399,-0.003107244,0.0,99.99089,4.0,7132.383,1.0,0.2930853,14.90758,14.84742,78.53841,78.55557,1.488356e-06,1.466855e-06,0.0005369182,0.0005369177,20.00711,20.00711,20.56604,20.56601,237.0057,237.0057,224.4325,224.4325,6.266137e-11,6.084026e-11,8.079084e-06,8.079068e-06,200.0,5.517334,5.610287,5.887726,6.39747,7.243075,8.644801,11.1264,16.225,30.41946,200.0,33.34144,15.93335,10.87433,8.469226,7.117185,6.304985,5.818623,5.559794,5.483154,1.0,0.0,0.012635658608756324,4,0.0
8.872,9108593.972,5760.806,-23.29102,1,0,8.87,0.0,4.6406,4.6406,-0.001,0.0088,0.008047581,-0.003218217,0.0,99.99089,4.0,7145.737,1.0,0.2930763,15.3267,15.26469,71.81732,71.83566,1.499147e-06,1.477552e-06,0.0005622247,0.0005622274,20.00742,20.00742,20.59265,20.59262,237.006,237.006,224.4529,224.4528,6.356823e-11,6.172633e-11,8.855097e-06,8.855188e-06,200.0,5.517822,5.610561,5.887616,6.396955,7.241808,8.642299,11.12083,16.21129,30.36681,200.0,33.41515,15.94716,10.88006,8.471565,7.118439,6.305379,5.818678,5.55946,5.482544,1.0,0.0,0.012295281500589509,4,0.0
8.892,9108593.991,5760.9,-23.19678,1,0,8.89,0.0,4.7675,4.7675,-0.0017,0.0091,0.007712841,-0.003306996,0.0,99.99089,4.0,5480.41,1.0,0.2930677,15.74589,15.68217,65.41805,65.43758,1.510241e-06,1.488555e-06,0.0005853128,0.0005853186,20.00772,20.00772,20.61691,20.61688,237.0063,237.0063,224.4714,224.4714,6.450743e-11,6.264438e-11,9.59371e-06,9.593904e-06,200.0,5.518433,5.61084,5.887451,6.396338,7.240462,8.63972,11.11508,16.19719,30.31363,200.0,33.49335,15.96182,10.88539,8.474117,7.119579,6.305845,5.818848,5.559204,5.482061,1.0,0.0,0.011925595685244933,4,0.0
8.912,9108594.011,5760.997,-23.10059,1,0,8.91,0.0,4.8945,4.8945,-0.0025,0.0093,0.007365704,-0.003440163,0.0,99.99059,4.0,5544.589,1.0,0.2930593,16.16529,16.09981,65.85053,65.87122,1.521645e-06,1.499863e-06,0.0006073116,0.0006073216,20.00803,20.00803,20.64008,20.64005,237.0065,237.0065,224.4891,224.4891,6.548012e-11,6.359503e-11,1.032469e-05,1.032503e-05,200.0,5.519043,5.611206,5.887573,6.395926,7.239186,8.637208,11.11012,16.18306,30.25892,200.0,33.57121,15.97574,10.89053,8.476453,7.120758,6.306197,5.818848,5.558838,5.481201,1.0,0.0,0.011568383800315255,4,0.0
8.932,9108594.031,5761.096,-23.00146,1,0,8.93,0.0,5.0215,5.0215,-0.0032,0.0095,0.007009029,-0.003573331,0.0,99.99028,4.0,5596.206,1.0,0.2930503,16.58483,16.51764,66.45943,66.48151,1.533356e-06,1.511476e-06,0.0006295172,0.0006295312,20.00833,20.00833,20.66342,20.66336,237.0067,237.0067,224.5069,224.5069,6.648661e-11,6.457886e-11,1.108954e-05,1.109003e-05,200.0,5.519775,5.611572,5.887573,6.395523,7.238143,8.634616,11.10416,16.16829,30.20487,200.0,33.65194,15.9912,10.896,8.478907,7.121942,6.306582,5.818726,5.558472,5.480469,1.0,0.0,0.011199028390701273,4,0.0
8.952,9108594.051,5761.198,-22.89893,1,0,8.95,0.0,5.1486,5.1486,-0.0041,0.0098,0.006642342,-0.003728693,0.0,99.98997,4.0,5654.088,1.0,0.29304,17.00463,16.93565,67.14244,67.16631,1.545379e-06,1.523397e-06,0.0006519578,0.0006519752,20.00864,20.00864,20.68698,20.68692,237.007,237.007,224.5249,224.5249,6.752791e-11,6.559658e-11,1.189e-05,1.189064e-05,200.0,5.52063,5.611938,5.887573,6.394964,7.236803,8.631952,11.09847,16.15364,30.14756,200.0,33.7343,16.00641,10.90181,8.481431,7.123034,6.30721,5.818604,5.557983,5.479614,1.0,0.0,0.010831054446280738,4,0.0
8.972,9108594.072,5761.302,-22.79541,1,0,8.97,0.0,5.2758,5.2757,-0.0049,0.01,0.006267071,-0.00390625,0.0,99.98967,4.0,5719.081,1.0,0.2930307,17.42458,17.35383,67.90942,67.93505,1.557712e-06,1.535624e-06,0.0006746587,0.0006746804,20.00894,20.00894,20.71082,20.71075,237.0072,237.0072,224.5431,224.5431,6.860447e-11,6.664883e-11,1.272789e-05,1.272871e-05,200.0,5.521484,5.612671,5.887939,6.394801,7.235743,8.629779,11.0932,16.13879,30.09092,200.0,33.81857,16.02144,10.90706,8.483881,7.124058,6.307152,5.818359,5.557251,5.478516,1.0,0.0,0.010466280790121695,4,0.0
8.992,9108594.091,5761.409,-22.68799,1,0,8.99,0.0,5.4029,5.4029,-0.0059,0.0103,0.00588131,-0.004061612,0.0,99.98936,4.0,5792.156,1.0,0.2930212,17.84474,17.77216,68.77192,68.79927,1.570354e-06,1.548158e-06,0.0006976482,0.0006976745,20.00925,20.00925,20.73495,20.73489,237.0075,237.0075,224.5616,224.5615,6.971702e-11,6.773613e-11,1.360524e-05,1.360627e-05,200.0,5.522461,5.613159,5.887939,6.394334,7.234504,8.626977,11.08717,16.12357,30.03159,200.0,33.90545,16.03795,10.91274,8.486471,7.125068,6.307616,5.818237,5.556763,5.477661,1.0,0.0,0.01007402106957237,4,0.0
9.012,9108594.112,5761.519,-22.57861,1,0,9.01,0.0,5.5302,5.5302,-0.0069,0.0105,0.005486488,-0.004283558,0.0,99.98906,4.0,5874.311,1.0,0.2930112,18.26511,18.19064,69.74159,69.77081,1.583311e-06,1.561e-06,0.000720963,0.000720995,20.00955,20.00955,20.75943,20.7594,237.0077,237.0077,224.5803,224.5803,7.086649e-11,6.885941e-11,1.452459e-05,1.452589e-05,200.0,5.52356,5.613892,5.888395,6.394202,7.233695,8.624788,11.08203,16.10877,29.97402,200.0,33.99303,16.05368,10.91765,8.488518,7.12589,6.307617,5.817856,5.55603,5.47644,1.0,0.0,0.00971261322285007,4,0.0
9.032,9108594.132,5761.63,-22.46729,1,0,9.03,0.0,5.6575,5.6575,-0.0079,0.0108,0.005081654,-0.004461115,0.0,99.98875,4.0,5966.734,1.0,0.2930017,18.68564,18.60933,70.83233,70.86362,1.596578e-06,1.574151e-06,0.0007446415,0.0007446787,20.00986,20.00986,20.78427,20.78427,237.008,237.008,224.5993,224.5993,7.205328e-11,7.001933e-11,1.548876e-05,1.549031e-05,200.0,5.524658,5.614502,5.88839,6.393667,7.232599,8.621757,11.07547,16.09225,29.91133,200.0,34.08562,16.07111,10.9242,8.491365,7.127502,6.308269,5.817629,5.55542,5.475464,1.0,0.0,0.009310198778199079,4,0.0
9.052,9108594.152,5761.745,-22.35205,1,0,9.05,0.0,5.7849,5.7848,-0.009,0.011,0.004665852,-0.004705256,0.0,99.98845,4.0,6070.779,1.0,0.2929921,19.1064,19.02809,72.06056,72.09387,1.61016e-06,1.58761e-06,0.0007687277,0.0007687701,20.01016,20.01016,20.80954,20.80954,237.0082,237.0082,224.6186,224.6186,7.327855e-11,7.121647e-11,1.650102e-05,1.650284e-05,200.0,5.526001,5.615356,5.889148,6.393991,7.23186,8.619663,11.07023,16.07751,29.85258,200.0,34.17894,16.08665,10.92968,8.493148,7.127999,6.307903,5.816957,5.554321,5.474243,1.0,0.0,0.008936208139058158,4,0.0
9.072,9108594.171,5761.862,-22.23535,1,0,9.07,0.0,5.9123,5.9123,-0.0102,0.0112,0.004240513,-0.004927202,0.0,99.98812,4.0,6187.927,1.0,0.2929816,19.52733,19.44706,73.44347,73.47879,1.624053e-06,1.601379e-06,0.000793271,0.00079332,20.01047,20.01047,20.8353,20.8353,237.0085,237.0085,224.6382,224.6382,7.454266e-11,7.245175e-11,1.756511e-05,1.756728e-05,200.0,5.5271,5.616333,5.889369,6.39363,7.230687,8.617015,11.06379,16.06096,29.78977,200.0,34.27593,16.10451,10.93555,8.496112,7.128947,6.308108,5.816681,5.553589,5.4729,1.0,0.0,0.008535944833065528,4,0.0
9.092,9108594.192,5761.982,-22.11523,1,0,9.09,0.0,6.0398,6.0397,-0.0114,0.0115,0.00380373,-0.004949396,0.0,99.98774,4.0,6319.841,1.0,0.2929704,19.94852,19.86618,75.00075,75.03816,1.638266e-06,1.61546e-06,0.0008183304,0.000818386,20.01077,20.01077,20.86157,20.86157,237.0087,237.0087,224.6583,224.6583,7.584706e-11,7.372599e-11,1.868554e-05,1.868808e-05,200.0,5.527344,5.615845,5.888611,6.392173,7.228071,8.612728,11.05578,16.04084,29.71957,200.0,34.38319,16.12559,10.94416,8.500454,7.13159,6.309578,5.817349,5.553955,5.472778,1.0,0.0,0.007993944471465422,4,0.0
9.112,9108594.211,5762.104,-21.99365,1,0,9.11,0.0,6.1673,6.1673,-0.0128,0.0117,0.003356934,-0.004993786,0.0,99.98736,4.0,6468.452,1.0,0.2929585,20.36995,20.2855,76.75523,76.79475,1.652796e-06,1.629853e-06,0.0008439682,0.0008440313,20.01108,20.01108,20.88846,20.88846,237.009,237.009,224.6789,224.6789,7.719224e-11,7.504004e-11,1.986731e-05,1.987028e-05,200.0,5.527466,5.615845,5.887849,6.390729,7.225796,8.608582,11.04755,16.02129,29.64877,200.0,34.49181,16.14791,10.9525,8.504725,7.133783,6.311168,5.818254,5.554077,5.472534,1.0,0.0,0.0074533255750587595,4,0.0
9.132,9108594.232,5762.229,-21.86816,1,0,9.13,0.0,6.2949,6.2949,-0.0142,0.012,0.002899647,-0.005038175,0.0,99.98698,4.0,6635.934,1.0,0.2929463,20.79133,20.70525,78.73251,78.77431,1.667623e-06,1.644559e-06,0.0008702563,0.0008703272,20.01138,20.01138,20.91599,20.91602,237.0092,237.0092,224.6999,224.6999,7.857726e-11,7.639463e-11,2.111628e-05,2.111972e-05,200.0,5.52771,5.615601,5.887141,6.389194,7.223221,8.603939,11.03873,16.00017,29.57718,200.0,34.60338,16.16978,10.96134,8.509285,7.136378,6.312429,5.818895,5.554199,5.47229,1.0,0.0,0.006899348483189413,4,0.0
9.152,9108594.25,5762.356,-21.74072,1,0,9.15,0.0,6.4225,6.4225,-0.0158,0.0122,0.002434254,-0.005104758,0.0,99.98658,4.0,6824.804,1.0,0.2929335,21.21283,21.12517,80.96236,81.00657,1.682762e-06,1.659575e-06,0.0008972711,0.0008973507,20.01169,20.01169,20.94431,20.94434,237.0094,237.0094,224.7216,224.7216,8.000411e-11,7.779045e-11,2.2439e-05,2.244298e-05,200.0,5.528076,5.615356,5.886682,6.387991,7.220952,8.59982,11.03035,15.98042,29.50575,200.0,34.71715,16.19225,10.96962,8.513333,7.13868,6.313613,5.819273,5.554199,5.471924,1.0,0.0,0.006349179651590658,4,0.0
9.172,9108594.27,5762.486,-21.61133,1,0,9.17,0.0,6.5503,6.5502,-0.0174,0.0124,0.001960754,-0.005171342,0.0,99.98612,4.0,7037.748,1.0,0.2929201,21.63454,21.5453,83.4767,83.52316,1.698218e-06,1.674906e-06,0.0009251118,0.0009251987,20.01199,20.01199,20.97348,20.97351,237.0097,237.0097,224.7439,224.7439,8.147426e-11,7.922862e-11,2.384374e-05,2.384822e-05,200.0,5.528442,5.615345,5.885938,6.386732,7.218493,8.59549,11.0218,15.95962,29.43254,200.0,34.83424,16.21489,10.9788,8.517669,7.141124,6.314979,5.820033,5.554443,5.471558,1.0,0.0,0.005788689301475175,4,0.0
9.192,9108594.29,5762.619,-21.47852,1,0,9.19,0.0,6.678,6.678,-0.0191,0.0126,0.001477718,-0.005282315,0.0,99.98566,4.0,7277.881,1.0,0.2929058,22.05649,21.96562,86.31214,86.36086,1.713993e-06,1.690552e-06,0.0009538801,0.0009539769,20.0123,20.0123,21.00363,21.00366,237.0099,237.0099,224.7669,224.7669,8.298846e-11,8.07099e-11,2.533958e-05,2.534471e-05,200.0,5.529053,5.615555,5.885583,6.38544,7.216302,8.591267,11.01328,15.93892,29.3591,200.0,34.95232,16.23819,10.98728,8.522079,7.143277,6.316083,5.820437,5.554134,5.470947,1.0,0.0,0.005244316257489833,4,0.0
9.212,9108594.312,5762.753,-21.34424,1,0,9.21,0.0,6.8059,6.8058,-0.0208,0.0128,0.0009860992,-0.005371094,0.0,99.98515,4.0,7548.731,1.0,0.2928917,22.47869,22.38615,89.51028,89.56149,1.730086e-06,1.706512e-06,0.0009836957,0.0009838019,20.0126,20.0126,21.03485,21.03488,237.0102,237.0102,224.7908,224.7908,8.45477e-11,8.223512e-11,2.693733e-05,2.694312e-05,200.0,5.529541,5.615444,5.885049,6.384219,7.213704,8.586758,11.00447,15.91755,29.28452,198.79,35.07321,16.26234,10.99634,8.526342,7.145687,6.31745,5.821016,5.554264,5.470459,1.0,0.0,0.004674886108699029,5,0.0
9.232,9108594.332,5762.891,-21.20654,1,0,9.23,0.0,6.9338,6.9338,-0.0227,0.013,0.0004844666,-0.005504261,0.0,99.98462,4.0,7854.25,1.0,0.2928767,22.90121,22.80684,93.11793,93.17162,1.746505e-06,1.722788e-06,0.001014692,0.001014809,20.01291,20.01291,21.06729,21.06732,237.0104,237.0104,224.8155,224.8156,8.615357e-11,8.380534e-11,2.864954e-05,2.865612e-05,200.0,5.530273,5.61578,5.884561,6.38333,7.211719,8.582709,10.99659,15.89698,29.21039,196.0081,35.19527,16.28585,11.0048,8.530567,7.147824,6.318413,5.821213,5.553972,5.469727,1.0,0.0,0.0041209642754374215,5,0.0
9.252,9108594.352,5763.031,-21.06592,1,0,9.25,0.0,7.0618,7.0617,-0.0246,0.0133,-2.717972e-05,-0.005615234,0.0,99.98457,5.0,7082.899,1.0,0.2928607,23.32399,23.22779,87.88914,87.94489,1.763243e-06,1.739383e-06,0.001045767,0.001045896,20.01321,20.01321,21.09982,21.09985,237.0107,237.0107,224.8404,224.8404,8.780623e-11,8.542164e-11,3.041826e-05,3.042569e-05,200.0,5.530884,5.615915,5.884257,6.382069,7.209467,8.578321,10.9874,15.87504,29.13336,193.245,35.32147,16.31052,11.01399,8.535049,7.150163,6.319552,5.821644,5.553916,5.469116,1.0,0.0,0.0035401634330619633,5,0.0
9.272,9108594.373,5763.174,-20.92334,1,0,9.27,0.0,7.1899,7.1898,-0.0266,0.0135,-0.0005474091,-0.005748402,0.0,99.98457,5.0,7096.346,1.0,0.2928443,23.74697,23.64909,81.6013,81.65955,1.780307e-06,1.756306e-06,0.001074775,0.001074915,20.01379,20.0137,21.13019,21.13022,237.0112,237.0111,224.8636,224.8636,8.950725e-11,8.708584e-11,3.211625e-05,3.212458e-05,200.0,5.531738,5.616074,5.883912,6.380955,7.20697,8.573934,10.97826,15.85345,29.05639,190.5058,35.45083,16.33621,11.02337,8.539545,7.152514,6.320872,5.822067,5.553532,5.468384,1.0,0.0,0.002962564075793419,5,0.0
9.292,9108594.392,5763.318,-20.77881,1,0,9.29,0.0,7.318,7.318,-0.0286,0.0138,-0.001075745,-0.00588157,0.0,99.98457,5.0,5694.288,1.0,0.2928276,24.17008,24.07078,75.57658,75.63728,1.797691e-06,1.773558e-06,0.001101685,0.001101838,20.0144,20.01431,21.15833,21.15842,237.0116,237.0116,224.8851,224.8852,9.125699e-11,8.879895e-11,3.373197e-05,3.374127e-05,200.0,5.532349,5.616262,5.883592,6.379948,7.204705,8.569601,10.96911,15.83064,28.97828,187.8073,35.5823,16.36149,11.03293,8.543816,7.154827,6.322013,5.822399,5.553448,5.467651,1.0,0.0,0.0023746431745433525,5,0.0
9.312,9108594.411,5763.467,-20.63037,1,0,9.31,0.0,7.4463,7.4462,-0.0306,0.014,-0.001612663,-0.006036932,0.0,99.98426,5.0,5704.752,1.0,0.2928121,24.59334,24.49274,75.43071,75.49457,1.815399e-06,1.791137e-06,0.001127476,0.001127641,20.01501,20.01492,21.18518,21.1853,237.0122,237.0121,224.9056,224.9057,9.30569e-11,9.056173e-11,3.531705e-05,3.532731e-05,200.0,5.533203,5.616577,5.883179,6.378631,7.202444,8.565137,10.96014,15.8089,28.90053,185.1522,35.71506,16.38751,11.04252,8.548458,7.156931,6.322906,5.822754,5.553101,5.466797,1.0,0.0,0.001789924344090512,5,0.0
9.332,9108594.431,5763.618,-20.47949,1,0,9.33,0.0,7.5746,7.5745,-0.0327,0.0143,-0.002167702,-0.006147905,0.0,99.98396,5.0,5700.242,1.0,0.2927983,25.01682,24.91494,75.36971,75.43683,1.833432e-06,1.80904e-06,0.001153274,0.001153452,20.01562,20.01553,21.21204,21.21216,237.0126,237.0125,224.9261,224.9262,9.490792e-11,9.237495e-11,3.693839e-05,3.694976e-05,200.0,5.533813,5.616821,5.88269,6.377678,7.200154,8.560616,10.95118,15.78582,28.82132,182.5215,35.85232,16.41481,11.05193,8.552985,7.159465,6.324165,5.823364,5.552979,5.466309,1.0,0.0,0.0011538742140927275,5,0.0
9.352,9108594.452,5763.77,-20.32715,1,0,9.35,0.0,7.7029,7.7028,-0.0348,0.0146,-0.002729416,-0.006103516,0.0,99.98365,5.0,5694.855,1.0,0.2927854,25.4405,25.33735,75.29709,75.368,1.851792e-06,1.827267e-06,0.001179077,0.001179267,20.01624,20.01614,21.23889,21.23901,237.0131,237.013,224.9466,224.9467,9.68113e-11,9.423946e-11,3.859589e-05,3.860832e-05,200.0,5.533569,5.615967,5.881348,6.375089,7.196234,8.554312,10.93979,15.75997,28.73705,179.9012,35.99851,16.44509,11.0642,8.559655,7.16341,6.326453,5.824829,5.553833,5.466431,1.0,0.0,0.0004104186667142006,5,0.0
9.372,9108594.471,5763.925,-20.17188,1,0,9.37,0.0,7.8313,7.8312,-0.037,0.0148,-0.003298283,-0.006081321,0.0,99.98335,5.0,5688.541,1.0,0.2927725,25.86429,25.76007,75.21252,75.28697,1.870468e-06,1.845818e-06,0.001204878,0.001205083,20.01685,20.01675,21.26575,21.26587,237.0136,237.0135,224.9672,224.9673,9.876681e-11,9.615633e-11,4.02891e-05,4.030276e-05,200.0,5.533325,5.615234,5.879883,6.372997,7.192621,8.548202,10.92847,15.73472,28.65223,177.3289,36.14664,16.47566,11.07616,8.565763,7.16695,6.328906,5.826172,5.554443,5.466675,1.0,0.0,-0.0003280152228551639,5,0.0
9.392,9108594.493,5764.083,-20.01367,1,0,9.39,0.0,7.9598,7.9597,-0.0393,0.015,-0.003872395,-0.006059126,0.0,99.98304,5.0,5681.177,1.0,0.2927589,26.28801,26.1833,75.11389,75.19221,1.889443e-06,1.864695e-06,0.001230676,0.001230896,20.01746,20.01736,21.2926,21.29272,237.0141,237.0141,224.9877,224.9878,1.007737e-10,9.812665e-11,4.201788e-05,4.203284e-05,200.0,5.533447,5.614624,5.878558,6.370778,7.189191,8.541994,10.9171,15.70832,28.56719,174.8056,36.29887,16.50706,11.08828,8.572103,7.170747,6.33118,5.827466,5.555176,5.466675,1.0,0.0,-0.0010731272552260127,5,0.0
9.412,9108594.511,5764.244,-19.85303,1,0,9.41,0.0,8.0884,8.0883,-0.0416,0.0153,-0.004449844,-0.006059126,0.0,99.98273,5.0,5672.645,1.0,0.2927444,26.71187,26.6069,74.99982,75.08217,1.908739e-06,1.883902e-06,0.001256468,0.001256704,20.01807,20.01797,21.31946,21.31958,237.0146,237.0145,225.0082,225.0083,1.028354e-10,1.00152e-10,4.378192e-05,4.379831e-05,200.0,5.533325,5.613892,5.877475,6.368567,7.185572,8.53619,10.90594,15.68309,28.48302,172.3521,36.44862,16.53845,11.10046,8.57846,7.174511,6.333258,5.828589,5.555786,5.466797,1.0,0.0,-0.0018083583100542652,5,0.0
9.432,9108594.532,5764.408,-19.68945,1,0,9.43,0.0,8.217,8.2169,-0.0439,0.0156,-0.005029202,-0.006059126,0.0,99.98243,5.0,5662.823,1.0,0.2927301,27.13586,27.03082,74.86876,74.95514,1.928354e-06,1.903437e-06,0.001282247,0.001282501,20.01868,20.01859,21.34631,21.34644,237.0151,237.015,225.0287,225.0288,1.049527e-10,1.022332e-10,4.558076e-05,4.559872e-05,200.0,5.533447,5.613525,5.876281,6.366454,7.182202,8.530049,10.89482,15.65662,28.39769,169.9509,36.60227,16.57087,11.11266,8.584661,7.177988,6.335578,5.829884,5.556396,5.466797,1.0,0.0,-0.0025460199796790927,5,0.0
