sim_time_s,wall_time_s,dist_from_start_m,dist_raced_m,race_lap,cur_lap_time_s,last_lap_time_s,total_speed_mps,speed_body_x_mps,speed_body_y_mps,speed_body_z_mps,angle_rad,track_pos,damage,fuel_l,gear,engine_rpm,race_pos,pos_z_m,fr_spin_vel_rad_s,fl_spin_vel_rad_s,rr_spin_vel_rad_s,rl_spin_vel_rad_s,fr_tire_wear,fl_tire_wear,rr_tire_wear,rl_tire_wear,fr_tire_temp_c,fl_tire_temp_c,rr_tire_temp_c,rl_tire_temp_c,fr_tire_pressure_kpa,fl_tire_pressure_kpa,rr_tire_pressure_kpa,rl_tire_pressure_kpa,fr_tire_graining,fl_tire_graining,rr_tire_graining,rl_tire_graining,opp_nearest_m,track_beam_00_m,track_beam_01_m,track_beam_02_m,track_beam_03_m,track_beam_04_m,track_beam_05_m,track_beam_06_m,track_beam_07_m,track_beam_08_m,track_beam_09_m,track_beam_10_m,track_beam_11_m,track_beam_12_m,track_beam_13_m,track_beam_14_m,track_beam_15_m,track_beam_16_m,track_beam_17_m,track_beam_18_m,accel_cmd,brake_cmd,steer_cmd,gear_cmd,clutch_cmd
140.788,9104485.615,3951.005,3951.005,1,140.786,0.0,13.8348,13.833,-0.2187,0.0497,0.005773544,0.2199197,0.0,98.07243,6.0,5235.988,1.0,0.2916064,45.11619,46.47601,43.31153,44.70567,0.004073491,0.004077811,0.007319497,0.007348987,40.26779,40.35712,41.91782,41.92911,253.3857,253.4579,240.7477,240.7563,0.0003425865,0.000342946,0.001098807,0.001107148,200.0,4.290524,4.372505,4.625607,5.111061,5.975362,7.648483,12.36782,50.727,34.66126,24.26686,17.74038,13.66212,11.0683,9.376874,8.256063,7.515245,7.047626,6.789112,6.70965,0.07047600000000037,0.0,-0.1326541524169911,6,0.0
140.808,9104485.634,3951.292,3951.292,1,140.806,0.0,13.8384,13.8368,-0.204,0.0489,0.01999092,0.2185433,0.0,98.07243,6.0,5235.988,1.0,0.2916079,45.17644,46.42765,43.37559,44.65141,0.004073588,0.004077908,0.007319611,0.007349127,40.26782,40.35712,41.91782,41.92911,253.3857,253.4579,240.7477,240.7563,0.0003426007,0.0003429601,0.001098836,0.001107183,200.0,4.299006,4.394003,4.663519,5.172626,6.078605,7.853367,13.19424,49.63011,33.87535,23.72705,17.38062,13.42238,10.9057,9.2642,8.17742,7.460594,7.011478,6.768555,6.703093,0.0656459999999992,0.0,-0.11367577966839743,6,0.0
140.828,9104485.656,3951.579,3951.579,1,140.826,0.0,13.8417,13.8404,-0.1852,0.0482,0.03361559,0.216473,0.0,98.07243,6.0,5235.988,1.0,0.2915988,45.24897,46.3614,43.4528,44.58372,0.004073654,0.004077974,0.007319708,0.007349249,40.26782,40.35712,41.91782,41.92911,253.3857,253.4579,240.7477,240.7563,0.0003426104,0.0003429698,0.00109886,0.001107214,200.0,4.312216,4.419975,4.706001,5.238478,6.187654,8.069112,14.18427,48.6082,33.13955,23.22014,17.04116,13.19447,10.74955,9.154699,8.099802,7.405623,6.973873,6.74581,6.693726,0.06108900000000012,0.0,-0.09501031324245796,6,0.0
140.848,9104485.677,3951.866,3951.866,1,140.846,0.0,13.8447,13.8436,-0.1645,0.0479,0.04661417,0.2138616,0.0,98.07243,6.0,5235.988,1.0,0.2915835,45.32433,46.29022,43.53137,44.51149,0.004073697,0.004078017,0.007319789,0.007349354,40.26782,40.35712,41.91782,41.92911,253.3857,253.4579,240.7477,240.7563,0.0003426167,0.000342976,0.001098881,0.001107241,200.0,4.329203,4.449446,4.75167,5.307358,6.300933,8.293487,15.42661,47.66353,32.45551,22.74746,16.72301,12.97931,10.6008,9.049295,8.024097,7.351159,6.935585,6.721609,6.68224,0.05703250000000075,0.0,-0.07679753449843264,6,0.0
140.868,9104485.697,3952.152,3952.152,1,140.866,0.0,13.8472,13.8464,-0.1429,0.0488,0.05895901,0.2106268,0.0,98.07243,6.0,5235.988,1.0,0.2915764,45.39929,46.21792,43.6093,44.43873,0.004073726,0.004078045,0.007319855,0.007349442,40.26782,40.35712,41.91782,41.92911,253.3857,253.4579,240.7477,240.7563,0.0003426209,0.0003429803,0.001098897,0.001107263,200.0,4.350304,4.482761,4.800499,5.37962,6.418642,8.526904,17.13844,46.79382,31.82104,22.30679,16.42447,12.77564,10.45846,8.94721,7.949614,7.296606,6.896085,6.69537,6.66803,0.053578000000000965,0.0,-0.059020254698891515,6,0.0
140.888,9104485.715,3952.438,3952.438,1,140.886,0.0,13.8493,13.8486,-0.1208,0.0521,0.07067251,0.2069279,0.0,98.07243,6.0,5235.988,1.0,0.2916245,45.47319,46.14676,43.68549,44.36597,0.004073749,0.004078067,0.007319905,0.007349515,40.26782,40.35712,41.91763,41.92911,253.3857,253.4579,240.7476,240.7563,0.0003426243,0.0003429835,0.00109891,0.001107282,200.0,4.374554,4.518959,4.851463,5.454115,6.53859,8.767352,20.96523,45.99556,31.2344,21.89719,16.14526,12.58364,10.32297,8.849032,7.877032,7.242656,6.856227,6.66783,6.651844,0.05071149999999882,0.0,-0.041751366822935634,6,0.0
140.908,9104485.77,3952.725,3952.725,1,140.906,0.0,13.8509,13.8505,-0.0985,0.0542,0.08176184,0.202773,0.0,98.07243,6.0,5235.988,1.0,0.2917466,45.54498,46.07673,43.7599,44.29416,0.004073772,0.004078089,0.007319942,0.007349573,40.26785,40.35712,41.91733,41.92911,253.3858,253.4579,240.7473,240.7563,0.0003426278,0.0003429868,0.001098919,0.001107296,200.0,4.401804,4.557536,4.904425,5.530668,6.660329,9.012883,68.35043,45.26494,30.69302,21.51671,15.88403,12.40245,10.1938,8.754436,7.806128,7.18916,6.815928,6.638885,6.633598,0.04839800000000061,0.0,-0.02498689836235896,6,0.0
140.928,9104485.77,3953.01,3953.01,1,140.926,0.0,13.8522,13.8519,-0.0764,0.055,0.09224749,0.1981326,0.0,98.07243,6.0,5235.988,1.0,0.2919292,45.61481,46.00833,43.83205,44.22382,0.004073804,0.004078119,0.007319966,0.007349617,40.26791,40.35712,41.91702,41.92911,253.3858,253.4579,240.7471,240.7563,0.0003426324,0.0003429911,0.001098925,0.001107307,200.0,4.432146,4.598398,4.959527,5.609423,6.784017,9.263155,67.45994,44.59764,30.19337,21.16273,15.63888,12.23079,10.07008,8.66278,7.7364,7.135742,6.774863,6.608261,6.613028,0.046605999999998815,0.0,-0.00868198034627029,6,0.0
140.948,9104485.776,3953.295,3953.295,1,140.946,0.0,13.8533,13.853,-0.0663,0.0546,0.1023989,0.1929734,0.0,98.07243,6.0,5235.988,1.0,0.2921557,45.64133,45.98585,43.85699,44.20646,0.004073821,0.004078135,0.007319988,0.007349655,40.26791,40.35712,41.91672,41.92911,253.3858,253.4579,240.7469,240.7563,0.0003426349,0.0003429934,0.001098931,0.001107317,200.0,4.465788,4.642069,5.017656,5.691843,6.91223,9.524399,66.62261,43.9628,29.71542,20.82255,15.40196,12.06361,9.948476,8.571839,7.666331,7.081352,6.732356,6.575535,6.589979,0.04521299999999932,0.0,0.0075276484024660185,6,0.0
140.968,9104485.796,3953.58,3953.58,1,140.966,0.0,13.854,13.8538,-0.0381,0.0531,0.1119266,0.1874154,0.0,98.07243,6.0,5235.988,1.0,0.2924075,45.73069,45.89708,43.95328,44.1048,0.004073913,0.004078222,0.007320002,0.007349684,40.2681,40.35712,41.91641,41.92911,253.3859,253.4579,240.7466,240.7563,0.0003426484,0.0003430062,0.001098935,0.001107324,200.0,4.501472,4.687375,5.077175,5.775072,7.040941,9.787763,65.88728,43.39077,29.27844,20.50828,15.18083,11.90593,9.832469,8.484113,7.597796,7.027353,6.689402,6.54154,6.56488,0.04415950000000066,0.0,0.023197028767580254,6,0.0
141.008,9104485.858,3954.145,3954.145,1,141.006,0.0,13.8545,13.8544,0.0075,0.0481,0.1267991,0.1753186,0.0,98.07243,6.0,5235.988,1.0,0.2923431,45.87588,45.7538,44.09771,43.95875,0.004074095,0.004078391,0.007320056,0.007349724,40.26855,40.35712,41.9158,41.92896,253.3863,253.4579,240.7462,240.7562,0.0003426751,0.0003430309,0.001098949,0.001107334,200.0,4.577511,4.78134,5.198271,5.940145,7.29426,10.3068,64.75343,42.45347,28.53803,19.96291,14.78933,11.62137,9.619205,8.319625,7.466743,6.921394,6.602818,6.470547,6.508696,0.04343499999999949,0.0,0.049834351500767766,6,0.0
141.028,9104485.858,3954.427,3954.427,1,141.026,0.0,13.8547,13.8546,0.0177,0.0452,0.1333289,0.1687865,0.0,98.07243,6.0,5235.988,1.0,0.2921996,45.90049,45.73117,44.11853,43.93916,0.004074147,0.004078439,0.007320093,0.007349747,40.26855,40.35712,41.9155,41.92896,253.3863,253.4579,240.7459,240.7562,0.0003426826,0.0003430378,0.001098958,0.00110734,200.0,4.618301,4.830889,5.261292,6.024426,7.423094,10.57134,64.27852,42.04082,28.20369,19.7124,14.60677,11.48672,9.516867,8.239414,7.401871,6.867813,6.558151,6.432995,6.477463,0.043228500000001086,0.0,0.062306817689884615,6,0.0
141.048,9104485.876,3954.708,3954.708,1,141.046,0.0,13.8548,13.8547,0.023,0.0423,0.1397862,0.1620761,0.0,98.07243,6.0,5235.988,1.0,0.2920346,45.90674,45.72642,44.12379,43.93501,0.004074183,0.004078472,0.007320128,0.007349768,40.26855,40.35712,41.91519,41.92896,253.3863,253.4579,240.7457,240.7562,0.000342688,0.0003430427,0.001098967,0.001107345,200.0,4.660351,4.881872,5.325686,6.110591,7.554762,10.8454,63.81347,41.63453,27.87424,19.46548,14.42658,11.35347,9.41529,8.159438,7.336959,6.813805,6.512909,6.394726,6.445206,0.0430220000000002,0.0,0.07480048332183173,6,0.0
141.068,9104485.897,3954.989,3954.989,1,141.066,0.0,13.8543,13.8542,0.0525,0.0396,0.145596,0.1550355,0.0,98.07243,6.0,5235.988,1.0,0.2918487,46.00286,45.63109,44.23017,43.82331,0.004074361,0.004078634,0.007320176,0.007349804,40.26886,40.35721,41.91489,41.92896,253.3866,253.458,240.7455,240.7562,0.000342714,0.0003430664,0.001098979,0.001107354,200.0,4.704048,4.934084,5.39039,6.196321,7.683963,11.11298,63.44869,41.28853,27.58234,19.24117,14.25977,11.22805,9.318323,8.081921,7.273172,6.759784,6.466866,6.354977,6.410786,0.04376050000000084,0.0,0.08667993806961566,6,0.0
141.088,9104485.916,3955.269,3955.269,1,141.086,0.0,13.8538,13.8535,0.0744,0.0397,0.15065,0.1478487,0.0,98.07243,6.0,5235.988,1.0,0.2916641,46.08102,45.55664,44.30009,43.74671,0.004074513,0.004078771,0.007320244,0.007349858,40.26917,40.35721,41.9147,41.92896,253.3868,253.458,240.7453,240.7562,0.0003427364,0.0003430866,0.001098996,0.001107368,200.0,4.748211,4.986146,5.453692,6.279273,7.806944,11.36479,63.20507,41.01585,27.33645,19.04489,14.10994,11.11314,9.228013,8.008543,7.211925,6.70709,6.421108,6.314713,6.375065,0.044554999999999366,0.0,0.09769015199936848,6,0.0
141.108,9104485.935,3955.549,3955.549,1,141.106,0.0,13.8532,13.8529,0.0931,0.0435,0.1551986,0.1404683,0.0,98.07243,6.0,5235.988,1.0,0.2915483,46.13612,45.5042,44.35287,43.69159,0.004074665,0.00407891,0.007320325,0.007349923,40.26947,40.35721,41.9147,41.92896,253.3871,253.458,240.7453,240.7562,0.0003427587,0.0003431068,0.001099016,0.001107385,200.0,4.793255,5.038521,5.516636,6.361126,7.926655,11.60791,63.04087,40.79049,27.12001,18.8663,13.97073,11.00466,9.141619,7.93739,7.151882,6.654862,6.375015,6.273586,6.337944,0.045394999999999894,0.0,0.10818012014290843,6,0.0
141.128,9104485.956,3955.828,3955.828,1,141.126,0.0,13.8527,13.8522,0.1097,0.0492,0.159318,0.1329262,0.0,98.07243,6.0,5235.988,1.0,0.2915421,46.18525,45.45848,44.40029,43.64261,0.004074824,0.004079054,0.007320414,0.007349996,40.26978,40.3573,41.9147,41.92896,253.3873,253.4581,240.7453,240.7562,0.000342782,0.0003431279,0.001099039,0.001107403,200.0,4.839008,5.090957,5.579197,6.441926,8.043318,11.84272,62.94548,40.60578,26.92852,18.70273,13.84053,10.90171,9.058586,7.868154,7.092905,6.603062,6.328636,6.231712,6.299629,0.04627350000000021,0.0,0.11822655519876545,6,0.0
141.148,9104485.975,3956.107,3956.107,1,141.146,0.0,13.8521,13.8515,0.1247,0.054,0.1630454,0.1252545,0.0,98.07243,6.0,5235.988,1.0,0.2916598,46.23044,45.41652,44.44437,43.59734,0.004074991,0.004079203,0.00732051,0.007350076,40.27008,40.35742,41.9147,41.92896,253.3875,253.4582,240.7453,240.7562,0.0003428064,0.0003431497,0.001099063,0.001107423,200.0,4.885303,5.143268,5.641218,6.521333,8.156739,12.0677,62.91431,40.45879,26.76014,18.55295,13.7187,10.80388,8.978695,7.80077,7.034972,6.551753,6.282074,6.189251,6.2603,0.047162499999998886,0.0,0.12785638618891315,6,0.0
141.168,9104485.996,3956.385,3956.385,1,141.166,0.0,13.8515,13.8507,0.1382,0.0564,0.1664081,0.1174622,0.0,98.07243,6.0,5235.988,1.0,0.2918668,46.27245,45.37782,44.48554,43.55511,0.004075164,0.004079357,0.007320612,0.007350164,40.27039,40.35751,41.9147,41.92896,253.3878,253.4583,240.7453,240.7562,0.0003428317,0.0003431723,0.001099088,0.001107445,200.0,4.932001,5.195436,5.702671,6.599044,8.266878,12.2818,62.9444,40.34735,26.61328,18.41591,13.60453,10.71078,8.901727,7.735201,6.978016,6.500888,6.235444,6.146217,6.220013,0.04806200000000089,0.0,0.13709864298101088,6,0.0
141.188,9104486.057,3956.664,3956.664,1,141.186,0.0,13.851,13.85,0.1507,0.0567,0.1694226,0.1095567,0.0,98.07243,6.0,5235.988,1.0,0.2921295,46.31223,45.34145,44.52417,43.51509,0.004075343,0.004079517,0.007320719,0.007350259,40.27069,40.35757,41.9147,41.92896,253.388,253.4583,240.7453,240.7562,0.000342858,0.0003431957,0.001099115,0.001107469,200.0,4.978819,5.247388,5.763499,6.675029,8.37363,12.48442,63.03377,40.27001,26.48694,18.29093,13.49758,10.62212,8.827467,7.671383,6.921975,6.450457,6.188844,6.102631,6.178806,0.048979000000000994,0.0,0.14596962304462197,6,0.0
141.228,9104486.057,3957.218,3957.218,1,141.226,0.0,13.8499,13.8488,0.1678,0.0527,0.1742802,0.09346425,0.0,98.07243,6.0,5235.988,1.0,0.2925763,46.36441,45.29418,44.57084,43.46378,0.00407569,0.004079825,0.00732095,0.007350465,40.2713,40.3576,41.9147,41.92896,253.3885,253.4583,240.7453,240.7562,0.000342909,0.0003432409,0.001099173,0.001107522,200.0,5.072628,5.350727,5.883555,6.82245,8.57734,12.8591,63.36139,40.19927,26.28392,18.06994,13.30102,10.45545,8.685532,7.547956,6.812046,6.350624,6.09576,6.014057,6.094098,0.05050149999999931,0.0,0.1623992867310586,6,0.0
141.248,9104486.076,3957.495,3957.495,1,141.246,0.0,13.8496,13.8484,0.1706,0.0495,0.1757951,0.08528762,0.0,98.07243,6.0,5235.988,1.0,0.2924953,46.36699,45.29071,44.57218,43.46002,0.004075842,0.004079958,0.007321066,0.007350569,40.27161,40.3576,41.9147,41.92896,253.3888,253.4583,240.7453,240.7562,0.0003429313,0.0003432604,0.001099202,0.001107548,200.0,5.120029,5.402836,5.943789,6.895923,8.677873,13.04239,63.55465,40.17851,26.19033,17.96379,13.20533,10.37365,8.615336,7.486698,6.757038,6.300488,6.048847,5.969086,6.050677,0.050974000000000075,0.0,0.16953352313094763,6,0.0
141.268,9104486.095,3957.771,3957.771,1,141.266,0.0,13.8484,13.8471,0.1883,0.046,0.176919,0.07709226,0.0,98.07243,6.0,5235.988,1.0,0.2923827,46.42686,45.23413,44.63893,43.39288,0.004076088,0.004080174,0.00732119,0.007350682,40.27191,40.35776,41.9147,41.92896,253.389,253.4584,240.7453,240.7562,0.0003429673,0.000343292,0.001099233,0.001107577,200.0,5.167164,5.45425,6.002396,6.966612,8.77258,13.20781,63.82232,40.19949,26.12131,17.8717,13.118,10.29699,8.548383,7.427577,6.703341,6.25106,6.00222,5.924023,6.006519,0.05268200000000007,0.0,0.17618184665609027,6,0.0
141.288,9104486.114,3958.046,3958.046,1,141.286,0.0,13.8475,13.846,0.2007,0.0427,0.1775851,0.06890314,0.0,98.07243,6.0,5235.988,1.0,0.2922382,46.47584,45.19156,44.68052,43.34596,0.004076315,0.004080371,0.007321327,0.007350809,40.27222,40.35776,41.9147,41.92896,253.3893,253.4584,240.7453,240.7562,0.0003430005,0.0003433209,0.001099268,0.001107608,200.0,5.213818,5.504639,6.058887,7.033749,8.859962,13.3504,64.17915,40.27046,26.08162,17.79649,13.04064,10.22648,8.485312,7.371062,6.651397,6.202587,5.956055,5.87899,5.961704,0.0540645000000012,0.0,0.18224330848818052,6,0.0
141.348,9104486.178,3958.872,3958.872,1,141.346,0.0,13.8456,13.8437,0.2253,0.0415,0.1781154,0.04442319,0.0,98.07243,6.0,5235.988,1.0,0.2917414,46.54496,45.13039,44.73959,43.27748,0.00407698,0.004080941,0.007321772,0.007351227,40.27313,40.35776,41.9147,41.92896,253.39,253.4584,240.7453,240.7562,0.0003430982,0.0003434045,0.001099379,0.001107714,200.0,5.351776,5.651527,6.220223,7.221919,9.094957,13.69115,65.58404,40.66132,26.06418,17.62813,12.8421,10.03583,8.309918,7.210656,6.501975,6.060599,5.819416,5.744362,5.825909,0.05690299999999943,0.0,0.19850293099804175,6,0.0
141.388,9104486.23,3959.421,3959.421,1,141.386,0.0,13.8443,13.8421,0.241,0.0514,0.1778102,0.02822876,0.0,98.07243,6.0,5235.988,1.0,0.2917571,46.59019,45.08861,44.78827,43.22836,0.004077455,0.004081351,0.007322083,0.007351513,40.27374,40.35806,41.9147,41.92896,253.3905,253.4587,240.7453,240.7562,0.0003431678,0.0003434645,0.001099457,0.001107786,200.0,5.442333,5.746061,6.322816,7.33891,9.236181,13.86995,66.7172,41.02012,26.10568,17.54539,12.72677,9.919425,8.200598,7.108688,6.406126,5.968507,5.729599,5.655285,5.735462,0.05896800000000084,0.0,0.2084240346932383,6,0.0
141.408,9104486.237,3959.695,3959.695,1,141.406,0.0,13.8438,13.8415,0.2461,0.0544,0.1772823,0.02019709,0.0,98.07243,6.0,5235.988,1.0,0.2919145,46.61189,45.07094,44.80439,43.20915,0.00407769,0.004081551,0.007322245,0.007351666,40.27405,40.35834,41.9147,41.92896,253.3907,253.4589,240.7453,240.7562,0.0003432023,0.0003434938,0.001099498,0.001107824,200.0,5.486727,5.791677,6.37164,7.393067,9.298813,13.93584,67.38304,41.25145,26.15504,17.51989,12.67819,9.866849,8.149784,7.060238,6.360035,5.923804,5.68538,5.611103,5.690262,0.059752000000001,0.0,0.21286501238862332,6,0.0
141.428,9104486.284,3959.969,3959.969,1,141.426,0.0,13.843,13.8406,0.2543,0.0553,0.1765404,0.01221189,0.0,98.07243,6.0,5235.988,1.0,0.2921281,46.64086,45.04494,44.83543,43.17958,0.004077952,0.004081775,0.00732241,0.007351823,40.27435,40.35864,41.9147,41.92896,253.391,253.4591,240.7453,240.7562,0.0003432407,0.0003435266,0.001099539,0.001107864,200.0,5.5304,5.836235,6.418914,7.444552,9.356443,13.98789,68.11243,41.51519,26.22212,17.50402,12.63508,9.81776,8.10128,7.013315,6.315084,5.879962,5.641724,5.567177,5.645138,0.060850999999999184,0.0,0.2170039330377719,6,0.0
141.448,9104486.284,3960.243,3960.243,1,141.446,0.0,13.8424,13.8399,0.2604,0.0545,0.1755815,0.004303672,0.0,98.07243,6.0,5235.988,1.0,0.2923737,46.66504,45.02448,44.85695,43.15639,0.004078209,0.004081993,0.00732258,0.007351986,40.27466,40.35886,41.9147,41.92896,253.3913,253.4593,240.7453,240.7562,0.0003432784,0.0003435586,0.001099582,0.001107905,200.0,5.573196,5.879571,6.464427,7.493105,9.408692,14.02565,68.90981,41.8134,26.30811,17.49841,12.5979,9.772475,8.055316,6.968251,6.271437,5.837135,5.598876,5.52367,5.600262,0.06174349999999897,0.0,0.22081755237471956,6,0.0
141.468,9104486.296,3960.516,3960.516,1,141.466,0.0,13.842,13.8394,0.2631,0.0526,0.1745248,-0.003535878,0.0,98.07243,6.0,5235.988,1.0,0.2926269,46.67342,45.01699,44.86246,43.1482,0.00407845,0.004082197,0.007322751,0.007352151,40.27496,40.35886,41.9147,41.92896,253.3915,253.4593,240.7453,240.7562,0.0003433138,0.0003435884,0.001099625,0.001107947,200.0,5.615288,5.922004,6.508684,7.539704,9.45749,14.05521,69.75377,42.13353,26.40555,17.49878,12.5643,9.729468,8.010921,6.92443,6.22868,5.795061,5.556679,5.480553,5.555698,0.06231049999999989,0.0,0.2244629334426622,6,0.0
141.488,9104486.315,3960.79,3960.79,1,141.486,0.0,13.8414,13.8387,0.2691,0.0498,0.1726398,-0.01130191,0.0,98.07243,6.0,5235.988,1.0,0.2925706,46.6932,44.99867,44.88483,43.12743,0.004078717,0.004082422,0.007322925,0.007352319,40.27527,40.35895,41.9147,41.92896,253.3917,253.4594,240.7453,240.7562,0.000343353,0.0003436214,0.001099669,0.001107989,200.0,5.656689,5.96349,6.551419,7.584078,9.50232,14.07479,70.65744,42.4814,26.51762,17.50686,12.53506,9.689229,7.968353,6.882005,6.186871,5.753761,5.515118,5.437847,5.511352,0.06322399999999888,0.0,0.2270068869541303,6,0.0
141.508,9104486.335,3961.062,3961.062,1,141.506,0.0,13.8409,13.8381,0.2741,0.0467,0.170568,-0.01894171,0.0,98.07243,6.0,5235.988,1.0,0.29248,46.71169,44.98284,44.90103,43.10907,0.004078982,0.004082644,0.007323103,0.007352492,40.27557,40.35895,41.9147,41.92896,253.392,253.4594,240.7453,240.7562,0.0003433919,0.0003436539,0.001099714,0.001108033,200.0,5.697193,6.003784,6.592323,7.625823,9.542505,14.08304,71.64414,42.86201,26.64695,17.52409,12.51113,9.652348,7.928061,6.841314,6.14629,5.713463,5.4744,5.395859,5.467385,0.06402900000000074,0.0,0.22923263746533604,6,0.0
141.568,9104486.403,3961.881,3961.881,1,141.566,0.0,13.8397,13.8367,0.2832,0.039,0.1637797,-0.04109469,0.0,98.07243,6.0,5235.988,1.0,0.2920413,46.7387,44.95844,44.92479,43.08027,0.00407977,0.004083297,0.007323648,0.007353025,40.27649,40.35895,41.9147,41.92896,253.3927,253.4594,240.7453,240.7562,0.0003435075,0.0003437496,0.00109985,0.001108168,200.0,5.813759,6.118391,6.705812,7.738373,9.641829,14.06135,75.10429,44.16446,27.11529,17.61772,12.46348,9.557169,7.817809,6.727707,6.031334,5.597908,5.357014,5.274254,5.33868,0.0657510000000002,0.0,0.23469253168457263,6,0.0
141.588,9104486.417,3962.154,3962.154,1,141.586,0.0,13.8394,13.8364,0.2853,0.0404,0.1614494,-0.04822055,0.0,98.07243,6.0,5235.988,1.0,0.2918925,46.73768,44.95822,44.92044,43.07973,0.004080029,0.004083508,0.007323834,0.007353207,40.27679,40.35895,41.9147,41.92896,253.393,253.4594,240.7453,240.7562,0.0003435453,0.0003437805,0.001099897,0.001108214,200.0,5.851086,6.154634,6.741115,7.77256,9.669863,14.045,76.41783,44.63955,27.29077,17.65897,12.45323,9.529161,7.783802,6.692091,5.995028,5.560959,5.319378,5.235191,5.297226,0.0661464999999989,0.0,0.2362619652711109,6,0.0
141.608,9104486.437,3962.427,3962.427,1,141.606,0.0,13.8389,13.8358,0.2906,0.044,0.1590438,-0.0552278,0.0,98.07243,6.0,5235.988,1.0,0.2918119,46.75005,44.94681,44.9353,43.06629,0.004080307,0.004083741,0.007324022,0.007353389,40.2771,40.35916,41.9147,41.92896,253.3932,253.4596,240.7453,240.7562,0.0003435863,0.0003438146,0.001099944,0.00110826,200.0,5.887672,6.18978,6.775057,7.804719,9.694876,14.0228,77.83548,45.14246,27.47971,17.70715,12.44675,9.50351,7.751543,6.65777,5.95983,5.52489,5.282482,5.196812,5.256424,0.06690949999999986,0.0,0.23766001441307463,6,0.0
141.628,9104486.456,3962.699,3962.699,1,141.626,0.0,13.8385,13.8353,0.2943,0.0486,0.1565266,-0.06209079,0.0,98.07243,6.0,5235.988,1.0,0.291821,46.76306,44.93637,44.9465,43.05398,0.004080584,0.00408397,0.007324212,0.007353572,40.2774,40.35947,41.9147,41.92896,253.3934,253.4598,240.7453,240.7562,0.0003436269,0.0003438481,0.001099992,0.001108306,200.0,5.923344,6.22363,6.807316,7.834396,9.716156,13.9932,79.37878,45.67973,27.68571,17.76423,12.4451,9.480935,7.721535,6.625066,5.925972,5.490005,5.246487,5.15926,5.216393,0.06752549999999892,0.0,0.23882413120481588,6,0.0
141.648,9104486.476,3962.971,3962.971,1,141.646,0.0,13.8382,13.8349,0.2967,0.0519,0.1539273,-0.06883101,0.0,98.07243,6.0,5235.988,1.0,0.2919154,46.77203,44.9287,44.9556,43.04589,0.004080859,0.004084195,0.007324401,0.007353757,40.27771,40.35977,41.9147,41.92896,253.3937,253.4601,240.7453,240.7562,0.0003436672,0.0003438812,0.00110004,0.001108353,200.0,5.958242,6.256362,6.838176,7.862035,9.734275,13.9581,81.05138,46.24843,27.90681,17.82899,12.44757,9.460863,7.693394,6.593719,5.893267,5.456132,5.211258,5.122417,5.17704,0.06799099999999995,0.0,0.23980555718247307,6,0.0
141.668,9104486.496,3963.244,3963.244,1,141.666,0.0,13.838,13.8347,0.2981,0.0533,0.1512742,-0.0754131,0.0,98.07243,6.0,5235.988,1.0,0.2920671,46.77804,44.92323,44.96208,43.04035,0.004081131,0.004084418,0.007324589,0.007353942,40.27802,40.35989,41.9147,41.92896,253.394,253.4602,240.7453,240.7562,0.0003437072,0.0003439139,0.001100087,0.0011084,200.0,5.992115,6.287864,6.867541,7.887589,9.749304,13.91823,82.8597,46.84641,28.14189,17.90097,12.45399,9.443362,7.667199,6.563832,5.861839,5.423426,5.177016,5.086479,5.138577,0.0683339999999994,0.0,0.24061781415282443,6,0.0
141.688,9104486.515,3963.516,3963.516,1,141.686,0.0,13.8378,13.8344,0.299,0.0533,0.1485791,-0.0818641,0.0,98.07243,6.0,5235.988,1.0,0.2922497,46.78228,44.91914,44.96669,43.03623,0.004081402,0.00408464,0.007324778,0.007354128,40.27832,40.35989,41.9147,41.92896,253.3942,253.4602,240.7453,240.7562,0.0003437469,0.0003439464,0.001100135,0.001108446,200.0,6.025086,6.318312,6.89565,7.911371,9.761789,13.87483,84.81352,47.47309,28.39006,17.9795,12.46396,9.428162,7.642673,6.535181,5.831483,5.391717,5.143712,5.051296,5.100876,0.06861400000000123,0.0,0.2412931405478496,6,0.0
141.708,9104486.536,3963.788,3963.788,1,141.706,0.0,13.8376,13.8342,0.2997,0.0521,0.1458535,-0.08818471,0.0,98.07243,6.0,5235.988,1.0,0.2924442,46.78522,44.91602,44.96992,43.03305,0.004081672,0.004084861,0.007324967,0.007354315,40.27863,40.35989,41.9147,41.92896,253.3945,253.4602,240.7453,240.7562,0.0003437866,0.0003439788,0.001100183,0.001108494,200.0,6.057177,6.347767,6.922556,7.933505,9.771931,13.82854,86.92472,48.12836,28.65059,18.06427,12.47743,9.415171,7.61972,6.507835,5.80217,5.360951,5.111332,5.016865,5.063934,0.06886250000000053,0.0,0.24184662425929274,6,0.0
141.728,9104486.604,3964.06,3964.06,1,141.726,0.0,13.8374,13.834,0.3003,0.0501,0.1428494,-0.09436035,0.0,98.07243,6.0,5235.988,1.0,0.2925248,46.78721,44.91361,44.97208,43.03063,0.004081942,0.004085081,0.007325156,0.007354503,40.27893,40.35989,41.9147,41.92896,253.3947,253.4602,240.7453,240.7562,0.0003438263,0.000344011,0.001100231,0.001108542,200.0,6.088345,6.376167,6.948131,7.954007,9.779781,13.77956,89.20876,48.81207,28.9236,18.1553,12.49441,9.404445,7.598359,6.481852,5.773941,5.331215,5.079941,4.983318,5.027827,0.06910049999999898,0.0,0.2419532198961545,6,0.0
